DIALOGUE_ID,STEP_ID,SPEAKER,UTTERANCE,INTENT-SLOT,SENTIMENT
172,11,User,<SILENCE>,silence(),neutral
172,11,Agent,api_call indian bombay four cheap,api_call(),neutral
172,12,User,<SILENCE>,silence(),neutral
172,12,Agent,what do you think of this option: resto_bombay_cheap_indian_8stars,option(),neutral
172,13,User,no i don't like that,inform(NO),negative
172,13,Agent,sure let me find an other option for you,inform(),neutral
172,14,User,<SILENCE>,silence(),neutral
172,14,Agent,what do you think of this option: resto_bombay_cheap_indian_5stars,option(),neutral
172,15,User,no this does not work for me,inform(NO),negative
172,15,Agent,sure let me find an other option for you,inform(),neutral
172,16,User,<SILENCE>,silence(),neutral
172,16,Agent,what do you think of this option: resto_bombay_cheap_indian_3stars,option(),neutral
172,17,User,i love that,inform(YES),positive
172,17,Agent,great let me do the reservation,inform(done),positive
172,18,User,do you have its phone number resto_bombay_cheap_indian_3star,phone(res_name=resto_bombay_cheap_indian_3star),neutral
172,18,Agent,here it is resto_bombay_cheap_indian_3stars_phone,inform(done),neutral
172,19,User,can you provide the address,address(res_name=resto_bombay_cheap_indian_3star),neutral
172,19,Agent,here it is resto_bombay_cheap_indian_3stars_address,inform(done),neutral
172,20,User,thanks,greeting(),neutral
172,20,Agent,is there anything i can help you with,else(),neutral
172,21,User,no thank you,inform(NO),neutral
172,21,Agent,you're welcome,greeting(),neutral
,,,,,
173,1,User,good morning,greeting(),neutral
173,1,Agent,hello what can i help you with today,request(),neutral
173,2,User,can you make a restaurant reservation in london with indian food,"restaurant(location=london,food=indian)",neutral
173,2,Agent,i'm on it,inform(),neutral
173,3,User,<SILENCE>,silence(),neutral
173,3,Agent,how many people would be in your party,request(people),neutral
173,4,User,for two people please,inform(people=2),neutral
173,4,Agent,which price range are looking for,request(price),neutral
173,5,User,in a moderate price range please,inform(price=moderate),neutral
173,5,Agent,What category restaurant are you looking for,request(category),neutral
173,6,User,four star,inform(category=four),neutral
173,6,Agent,ok let me look into some options for you,inform(),neutral
173,7,User,<SILENCE>,silence(),neutral
173,7,Agent,api_call indian london two moderate,api_call(),neutral
173,8,User,actually i would prefer with italian cuisine,update(food=italian),neutral
173,8,Agent,sure is there anything else to update,else(),neutral
173,9,User,instead could it be in a expensive price range,update(price=expensive),neutral
173,9,Agent,sure is there anything else to update,else(),neutral
173,10,User,actually i would prefer in madrid,update(location=madrid),neutral
173,10,Agent,sure is there anything else to update,else(),neutral
173,11,User,no,inform(NO),neutral
173,11,Agent,ok let me look into some options for you,inform(),neutral
173,12,User,<SILENCE>,silence(),neutral
173,12,Agent,api_call italian madrid two expensive,api_call(),neutral
173,13,User,<SILENCE>,silence(),neutral
173,13,Agent,what do you think of this option: resto_madrid_expensive_italian_7stars,option(),neutral
173,14,User,no i don't like that,inform(NO),negative
173,14,Agent,sure let me find an other option for you,inform(),neutral
173,15,User,<SILENCE>,silence(),neutral
173,15,Agent,what do you think of this option: resto_madrid_expensive_italian_4stars,option(),neutral
173,16,User,no this does not work for me,inform(NO),negative
173,16,Agent,sure let me find an other option for you,inform(),neutral
173,17,User,<SILENCE>,silence(),neutral
173,17,Agent,what do you think of this option: resto_madrid_expensive_italian_2stars,option(),neutral
173,18,User,that looks great,inform(YES),positive
173,18,Agent,great let me do the reservation,inform(done),positive
173,19,User,do you have its address resto_madrid_expensive_italian_2stars,address(res_name=resto_madrid_expensive_italian_2stars),neutral
173,19,Agent,here it is resto_madrid_expensive_italian_2stars_address,inform(done),neutral
173,20,User,thanks,greeting(),neutral
173,20,Agent,is there anything i can help you with,else(),neutral
173,21,User,no thank you,inform(NO),neutral
173,21,Agent,you're welcome,greeting(),neutral
,,,,,
174,1,User,good morning,greeting(),neutral
174,1,Agent,hello what can i help you with today,request(),neutral
174,2,User,may i have a table for two people in a cheap price range,"restaurant(people=2,price=cheap)",neutral
174,2,Agent,i'm on it,inform(),neutral
174,3,User,<SILENCE>,silence(),neutral
174,3,Agent,any preference on a type of cuisine,request(food),neutral
174,4,User,with spanish cuisine,inform(food=spanish),neutral
174,4,Agent,where should it be,request(location),neutral
174,5,User,in london,inform(location=london),neutral
174,5,Agent,What category restaurant are you looking for,request(category),neutral
174,6,User,two star,inform(category=two),neutral
174,6,Agent,ok let me look into some options for you,inform(),neutral
174,7,User,<SILENCE>,silence(),neutral
174,7,Agent,api_call spanish london two cheap,api_call(),neutral
174,8,User,instead could it be for eight,update(people=8),neutral
174,8,Agent,sure is there anything else to update,else(),neutral
174,9,User,instead could it be in a expensive price range,update(price=expensive),neutral
174,9,Agent,sure is there anything else to update,else(),neutral
174,10,User,no,inform(NO),neutral
174,10,Agent,ok let me look into some options for you,inform(),neutral
174,11,User,<SILENCE>,silence(),neutral
174,11,Agent,api_call spanish london eight expensive,api_call(),neutral
174,12,User,<SILENCE>,silence(),neutral
174,12,Agent,what do you think of this option: resto_london_expensive_spanish_6stars,option(),neutral
174,13,User,that looks great,inform(YES),positive
174,13,Agent,great let me do the reservation,inform(done),positive
174,14,User,may i have the address of the restaurant resto_london_expensive_spanish_6stars,address(res_name= resto_london_expensive_spanish_6stars),neutral
174,14,Agent,here it is resto_london_expensive_spanish_6stars_address,inform(done),neutral
174,15,User,thank you,greeting(),neutral
174,15,Agent,is there anything i can help you with,else(),neutral
174,16,User,no thanks,inform(NO),neutral
174,16,Agent,you're welcome,greeting(),neutral
,,,,,
175,1,User,hello,greeting(),neutral
175,1,Agent,hello what can i help you with today,request(),neutral
175,2,User,may i have a table for two,restaurant(people=2),neutral
175,2,Agent,i'm on it,inform(),neutral
175,3,User,<SILENCE>,silence(),neutral
175,3,Agent,any preference on a type of cuisine,request(food),neutral
175,4,User,with indian food,inform(food=indian),neutral
175,4,Agent,where should it be,request(location),neutral
175,5,User,london please,inform(location=london),neutral
175,5,Agent,which price range are looking for,request(price),neutral
175,6,User,in a moderate price range please,inform9price=moderate),neutral
175,6,Agent,What category restaurant are you looking for,request(category),neutral
175,7,User,one star,inform(category=seven),neutral
175,7,Agent,ok let me look into some options for you,inform(),neutral
175,8,User,<SILENCE>,silence(),neutral
175,8,Agent,api_call indian london two moderate,api_call(),neutral
175,9,User,actually i would prefer in a expensive price range,update(price=cheap),neutral
175,9,Agent,sure is there anything else to update,else(),neutral
175,10,User,instead could it be with french cuisine,update(location=bombay),neutral
175,10,Agent,sure is there anything else to update,else(),neutral
175,11,User,no,inform(NO),neutral
175,11,Agent,ok let me look into some options for you,inform(),neutral
175,12,User,<SILENCE>,silence(),neutral
175,12,Agent,api_call french london two expensive,api_call(),neutral
175,13,User,<SILENCE>,silence(),neutral
175,13,Agent,what do you think of this option: resto_london_expensive_french_6stars,option(),neutral
175,14,User,no i don't like that,inform(NO),negative
175,14,Agent,sure let me find an other option for you,inform(),neutral
175,15,User,<SILENCE>,silence(),neutral
175,15,Agent,what do you think of this option: resto_london_expensive_french_5stars,option(),neutral
175,16,User,that looks great,inform(YES),positive
175,16,Agent,great let me do the reservation,inform(done),positive
175,17,User,what is the phone number of the restaurant resto_london_expensive_french_5stars,phone(res_name= resto_london_expensive_french_5stars),neutral
175,17,Agent,here it is resto_london_expensive_french_5stars_phone,inform(done),neutral
175,18,User,thanks,greeting(),neutral
175,18,Agent,is there anything i can help you with,else(),neutral
175,19,User,no thank you,inform(NO),neutral
175,19,Agent,you're welcome,greeting(),neutral
,,,,,
176,1,User,hi,greeting(),neutral
176,1,Agent,hello what can i help you with today,request(),neutral
176,2,User,i'd like to book a table with spanish food in london,"restaurant(location=london,food=spanish)",neutral
176,2,Agent,i'm on it,inform(),neutral
176,3,User,<SILENCE>,silence(),neutral
176,3,Agent,how many people would be in your party,request(people),neutral
176,4,User,for four people please,inform(people=4),neutral
176,4,Agent,which price range are looking for,request(price),neutral
176,5,User,i am looking for a moderate restaurant,inform(price=moderate),neutral
176,5,Agent,What category restaurant are you looking for,request(category),neutral
176,6,User,five star,inform(category=five),neutral
176,6,Agent,ok let me look into some options for you,inform(),neutral
176,7,User,<SILENCE>,silence(),neutral
176,7,Agent,api_call spanish london four moderate,api_call(),neutral
176,8,User,instead could it be in rome,update(location=rome),neutral
176,8,Agent,sure is there anything else to update,else(),neutral
176,9,User,no,inform(NO),neutral
176,9,Agent,ok let me look into some options for you,inform(),neutral
176,10,User,<SILENCE>,silence(),neutral
176,10,Agent,api_call spanish rome four moderate,api_call(),neutral
176,11,User,<SILENCE>,silence(),neutral
176,11,Agent,what do you think of this option: resto_rome_moderate_spanish_8stars,option(),neutral
176,12,User,it's perfect,inform(YES),positive
176,12,Agent,great let me do the reservation,inform(done),positive
176,13,User,do you have its address  resto_rome_moderate_spanish_8stars,address(res_name=  resto_rome_moderate_spanish_8stars),neutral
176,13,Agent,here it is resto_rome_moderate_spanish_8stars_address,inform(done),neutral
176,14,User,what is the phone number of the restaurant,phone(res_name= resto_madrid_cheap_british_8stars),neutral
176,14,Agent,here it is resto_rome_moderate_spanish_8stars_phone,inform(done),neutral
176,15,User,you rock,greeting(),positive
176,15,Agent,is there anything i can help you with,else(),neutral
176,16,User,no thanks,inform(NO),neutral
176,16,Agent,you're welcome,greeting(),neutral
,,,,,
177,1,User,hello,greeting(),neutral
177,1,Agent,hello what can i help you with today,request(),neutral
177,2,User,i'd like to book a table in a cheap price range for four people,"restaurant(people=4,price=cheap)",neutral
